path,pattern,patternName,location,locationName,group,latitude,longitude,zoom,tile,offsetX,offsetY,screenshotWidth,screenshotHeight,sha256,renderCount,renderMs,tileCacheSize,poiIcons,poiDots,poiSizes,poiAssetCounts
pattern-08/01-tokyo-station.jpg,08,面積クラスター,01,東京駅,world,35.681236,139.767125,14,OpenFreeMap z14 / 14552 / 6451 ─ 地理の読みやすさ,702.191,244.033,1280,920,1d1c557e1fc528032e8f699228658a262bbeaf5a8d20f4820125d9b0de55303f,1,1988.3,9,48,192,"{""L"":25,""M"":20,""S"":3}","{""1"":33,""2"":14,""3"":1}"
pattern-08/02-new-york-times-square.jpg,08,面積クラスター,02,ニューヨーク・タイムズスクエア,world,40.758,-73.9855,14,OpenFreeMap z14 / 4824 / 6157 ─ 地理の読みやすさ,518.69,-223.364,1280,920,2f5a7c03cc37992032a0c066c4ae9075fdb544c777787941e31b6e9a23b24489,1,251,9,48,192,"{""L"":29,""M"":15,""S"":4}","{""1"":42,""2"":2,""3"":4}"
pattern-08/03-london-trafalgar-square.jpg,08,面積クラスター,03,ロンドン・トラファルガー広場,world,51.5074,-0.1278,14,OpenFreeMap z14 / 8186 / 5448 ─ 地理の読みやすさ,-485.868,-617.222,1280,920,41aaf229eef5eab40de79aa51eeee1484200f05d5a3c375fc036de94bf7c7255,1,461.9,9,48,192,"{""L"":14,""M"":21,""S"":13}","{""1"":32,""2"":10,""3"":6}"
pattern-08/04-paris-hotel-de-ville.jpg,08,面積クラスター,04,パリ市庁舎,world,48.8566,2.3522,14,OpenFreeMap z14 / 8299 / 5636 ─ 地理の読みやすさ,-689.302,94.243,1280,920,8745a24413a621f99d4aeadcc1183e08f17fb6303b91cdeb7f0265be61ef36c8,1,1125.9,9,48,192,"{""L"":10,""M"":11,""S"":27}","{""1"":36,""2"":3,""3"":9}"
pattern-08/05-singapore-marina-bay.jpg,08,面積クラスター,05,シンガポール・マリーナベイ,world,1.2868,103.8545,14,OpenFreeMap z14 / 12918 / 8133 ─ 地理の読みやすさ,51.746,-105.403,1280,920,ca8d528fd83c1e586ebe2a132dbf73caf2bb1990f7e4a2d41f250df1bc790d08,1,320.8,9,48,192,"{""L"":28,""M"":11,""S"":9}","{""1"":35,""2"":8,""3"":5}"
pattern-08/06-kawasaki-station.jpg,08,面積クラスター,06,川崎駅,japan,35.5314,139.6969,14,OpenFreeMap z14 / 14549 / 6460 ─ 地理の読みやすさ,401.108,-697.027,1280,920,40e9703b7e776390a3b866efb4ec492e6b0605115b06f3d705c9e8ca7d1b79b4,1,903.7,9,48,192,"{""L"":17,""M"":16,""S"":15}","{""1"":30,""2"":14,""3"":4}"
pattern-08/07-kita-kamakura-station.jpg,08,面積クラスター,07,北鎌倉駅,japan,35.3372,139.5451,14,OpenFreeMap z14 / 14542 / 6470 ─ 地理の読みやすさ,541.519,604.603,1280,920,a9b2ea9f4ae288b746f9f8c06a254419ea7fd325d608dfe532f031a9e12e036c,1,835.9,9,48,192,"{""M"":7,""S"":41}","{""1"":45,""2"":3}"
pattern-08/08-hakone-yumoto-station.jpg,08,面積クラスター,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,cb051a92ad8fb0f731bfab89b82054797f5a4dea378fce4ef06097eb52b0d688,1,129.1,9,48,192,"{""M"":4,""S"":44}","{""1"":48}"
pattern-08/09-ishigaki-port.jpg,08,面積クラスター,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,22429de6b0e888ce08a5f5079cf9898e3265986866260cf7d989ab3b774546c5,1,258.7,9,48,192,"{""L"":2,""M"":10,""S"":36}","{""1"":42,""2"":6}"
pattern-08/10-obihiro-station.jpg,08,面積クラスター,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,4d360985f4af90627d4fc5f2ec42cda9d12d2a6749188394276c0c374f142f8a,1,255.8,9,48,192,"{""L"":7,""M"":18,""S"":23}","{""1"":37,""2"":4,""3"":7}"
pattern-09/01-tokyo-station.jpg,09,色＋形の二重符号化,01,東京駅,world,35.681236,139.767125,14,OpenFreeMap z14 / 14552 / 6451 ─ 地理の読みやすさ,702.191,244.033,1280,920,8b419a913b7f462b37401a4a63d56a205f5dd74b51a25f116179aee4c96b009a,1,2021.3,9,50,200,"{""L"":28,""M"":16,""S"":6}","{""1"":23,""2"":27}"
pattern-09/02-new-york-times-square.jpg,09,色＋形の二重符号化,02,ニューヨーク・タイムズスクエア,world,40.758,-73.9855,14,OpenFreeMap z14 / 4824 / 6157 ─ 地理の読みやすさ,518.69,-223.364,1280,920,d1d3a4f71cdea941fff2bdbb4b0170b76f240a3d06eb056af4900be15f6440b9,1,259.1,9,50,200,"{""L"":34,""M"":12,""S"":4}","{""1"":22,""2"":28}"
pattern-09/03-london-trafalgar-square.jpg,09,色＋形の二重符号化,03,ロンドン・トラファルガー広場,world,51.5074,-0.1278,14,OpenFreeMap z14 / 8186 / 5448 ─ 地理の読みやすさ,-485.868,-617.222,1280,920,0d2a890de897dfc95c223beb7a2b6b09d30a28c093e3c19a00d3a9c7eb8460be,1,452.5,9,50,200,"{""L"":9,""M"":29,""S"":12}","{""1"":44,""2"":6}"
pattern-09/04-paris-hotel-de-ville.jpg,09,色＋形の二重符号化,04,パリ市庁舎,world,48.8566,2.3522,14,OpenFreeMap z14 / 8299 / 5636 ─ 地理の読みやすさ,-689.302,94.243,1280,920,844a5e252e4a72a5d181fec06e6aa6a58c0c572796a12f7a565ab2ecd1eac297,1,1145.7,9,50,200,"{""L"":10,""M"":26,""S"":14}","{""1"":43,""2"":7}"
pattern-09/05-singapore-marina-bay.jpg,09,色＋形の二重符号化,05,シンガポール・マリーナベイ,world,1.2868,103.8545,14,OpenFreeMap z14 / 12918 / 8133 ─ 地理の読みやすさ,51.746,-105.403,1280,920,f1f4f5a57a76c5aa8506917df9a0b3e6b2574e34245431da5e5ce6ce4e1071da,1,323.9,9,50,200,"{""L"":23,""M"":18,""S"":9}","{""1"":28,""2"":22}"
pattern-09/06-kawasaki-station.jpg,09,色＋形の二重符号化,06,川崎駅,japan,35.5314,139.6969,14,OpenFreeMap z14 / 14549 / 6460 ─ 地理の読みやすさ,401.108,-697.027,1280,920,43cebb150b19d1f881dfa8c2e4ef700c34896d6dbce068c26782cfe9a30d3668,1,992.3,9,50,200,"{""L"":9,""M"":19,""S"":22}","{""1"":42,""2"":8}"
pattern-09/07-kita-kamakura-station.jpg,09,色＋形の二重符号化,07,北鎌倉駅,japan,35.3372,139.5451,14,OpenFreeMap z14 / 14542 / 6470 ─ 地理の読みやすさ,541.519,604.603,1280,920,5fa3a2f71733c45a2d6cec99aa71778aac58fef4921bf574cae95de3a04bf07a,1,829.8,9,50,200,"{""M"":5,""S"":45}","{""1"":50}"
pattern-09/08-hakone-yumoto-station.jpg,09,色＋形の二重符号化,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,137445a228c48a3898b7184194fb5970b5dccb6d895ae30334ae8040799708c5,1,128.4,9,50,200,"{""L"":1,""M"":14,""S"":35}","{""1"":50}"
pattern-09/09-ishigaki-port.jpg,09,色＋形の二重符号化,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,a418128080f84303d0f234be60b3af05690e193600ffeab7d483211022d98d63,1,192.2,9,50,200,"{""M"":12,""S"":38}","{""1"":50}"
pattern-09/10-obihiro-station.jpg,09,色＋形の二重符号化,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,5737c5a1d7051b09be909624d5998eb2063f6da46863723637ea5e6402a7073f,1,240.8,9,50,200,"{""L"":8,""M"":12,""S"":30}","{""1"":46,""2"":4}"
pattern-10/01-tokyo-station.jpg,10,ランドマーク・ビーコン,01,東京駅,world,35.681236,139.767125,14,OpenFreeMap z14 / 14552 / 6451 ─ 地理の読みやすさ,702.191,244.033,1280,920,49bfad2e39fad5eb5321160b25c75828499af2aebf2ffd3c5dc5f91f19ec85ea,1,2069.9,9,34,136,"{""L"":22,""M"":11,""S"":1}","{""1"":21,""2"":5,""3"":1,""4"":7}"
pattern-10/02-new-york-times-square.jpg,10,ランドマーク・ビーコン,02,ニューヨーク・タイムズスクエア,world,40.758,-73.9855,14,OpenFreeMap z14 / 4824 / 6157 ─ 地理の読みやすさ,518.69,-223.364,1280,920,83b9146cde291366107479eafbe4ef4b9c4e34d739ee4f8ccb47fe13a4d613b2,1,254.2,9,34,136,"{""L"":21,""M"":11,""S"":2}","{""1"":13,""2"":12,""3"":3,""4"":6}"
pattern-10/03-london-trafalgar-square.jpg,10,ランドマーク・ビーコン,03,ロンドン・トラファルガー広場,world,51.5074,-0.1278,14,OpenFreeMap z14 / 8186 / 5448 ─ 地理の読みやすさ,-485.868,-617.222,1280,920,ebcc984faf2a0dbef825198ebc65793aba8721d3e6f335a153559826a54f09cb,1,471.8,9,34,136,"{""L"":14,""M"":17,""S"":3}","{""1"":28,""2"":5,""4"":1}"
pattern-10/04-paris-hotel-de-ville.jpg,10,ランドマーク・ビーコン,04,パリ市庁舎,world,48.8566,2.3522,14,OpenFreeMap z14 / 8299 / 5636 ─ 地理の読みやすさ,-689.302,94.243,1280,920,e025ea88906b75928c0b24828edf213bfc8642288c90a110bef9415e8cf3c295,1,1166.8,9,34,136,"{""L"":8,""M"":21,""S"":5}","{""1"":30,""2"":3,""3"":1}"
pattern-10/05-singapore-marina-bay.jpg,10,ランドマーク・ビーコン,05,シンガポール・マリーナベイ,world,1.2868,103.8545,14,OpenFreeMap z14 / 12918 / 8133 ─ 地理の読みやすさ,51.746,-105.403,1280,920,1e7354bbbaaf9cfdbd0732dd9e967484881ebf5b4294960dc4614ffecc560485,1,326.8,9,34,136,"{""L"":18,""M"":15,""S"":1}","{""1"":27,""2"":6,""4"":1}"
pattern-10/06-kawasaki-station.jpg,10,ランドマーク・ビーコン,06,川崎駅,japan,35.5314,139.6969,14,OpenFreeMap z14 / 14549 / 6460 ─ 地理の読みやすさ,401.108,-697.027,1280,920,cd77e5bf95f3cf9c39e02e3cdc71d57984ba732729b459ebc5e837ff194b57cc,1,989.8,9,34,136,"{""L"":12,""M"":16,""S"":6}","{""1"":31,""2"":1,""3"":2}"
pattern-10/07-kita-kamakura-station.jpg,10,ランドマーク・ビーコン,07,北鎌倉駅,japan,35.3372,139.5451,14,OpenFreeMap z14 / 14542 / 6470 ─ 地理の読みやすさ,541.519,604.603,1280,920,6545e26a464fd3b7865db5b3fb3241292da9518d7c0a19851f94756b37741338,1,839.1,9,34,136,"{""L"":4,""M"":4,""S"":26}","{""1"":34}"
pattern-10/08-hakone-yumoto-station.jpg,10,ランドマーク・ビーコン,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,60ad9145ba9f549cce8f306b22346aca36ac0daeaef7c43e746be35c69b69720,1,128.5,9,34,136,"{""L"":6,""M"":5,""S"":23}","{""1"":34}"
pattern-10/09-ishigaki-port.jpg,10,ランドマーク・ビーコン,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,55c498bab2b7a7a4413fb0581892731f230dd6877d2430b046d0d123edfd5fa0,1,257.9,9,34,136,"{""L"":3,""M"":12,""S"":19}","{""1"":34}"
pattern-10/10-obihiro-station.jpg,10,ランドマーク・ビーコン,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,44cc9b5d43c5e6c4d5668641b9cb934190397d6fd8b804032d0c7fb0fbd5cba3,1,256.1,9,34,136,"{""L"":9,""M"":11,""S"":14}","{""1"":33,""2"":1}"
